trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
369,False,"{'a': 0.05, 'e': 0.7832568093498927}",25,0,-70.14947045879991,"{0: 17, 1: 1, 2: 5, 3: 2, 4: 0}",0
370,False,"{'a': 0.05, 'e': 0.7821251547964405}",25,0,-71.25088650573163,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
371,False,"{'a': 0.05, 'e': 0.7809909147059988}",25,0,-148.88192429806654,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
372,False,"{'a': 0.05, 'e': 0.7798540928281205}",25,18,-18.87253020436322,"{0: 5, 1: 1, 2: 0, 3: 1, 4: 0}",1
373,False,"{'a': 0.05, 'e': 0.7787146929208935}",25,8,-36.36596577805752,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
374,False,"{'a': 0.05, 'e': 0.7775727187509279}",20,0,-35.25075012762113,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
375,False,"{'a': 0.05, 'e': 0.7764281740933441}",25,0,-130.5165802712457,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
376,False,"{'a': 0.05, 'e': 0.7752810627317596}",20,0,-139.70213697625377,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
377,False,"{'a': 0.05, 'e': 0.774131388458277}",20,0,-41.038657234345536,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
378,False,"{'a': 0.05, 'e': 0.7729791550734715}",20,0,-54.74374872529099,"{0: 13, 1: 0, 2: 7, 3: 0, 4: 0}",0
379,False,"{'a': 0.05, 'e': 0.7718243663863779}",35,20,-31.51502869321611,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 0}",1
380,False,"{'a': 0.05, 'e': 0.7706670262144785}",25,0,-179.28463614209693,"{0: 11, 1: 5, 2: 5, 3: 2, 4: 2}",0
381,False,"{'a': 0.05, 'e': 0.76950713838369}",30,0,-89.22568835373102,"{0: 21, 1: 5, 2: 1, 3: 2, 4: 1}",1
382,False,"{'a': 0.05, 'e': 0.7683447067283516}",25,0,-163.876441108705,"{0: 14, 1: 3, 2: 4, 3: 2, 4: 2}",0
383,False,"{'a': 0.05, 'e': 0.7671797350912113}",20,0,-42.14023131070879,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
384,False,"{'a': 0.05, 'e': 0.766012227323414}",35,23,-13.163008864897833,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
385,False,"{'a': 0.05, 'e': 0.7648421872844885}",25,0,-39.86348512975205,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
386,False,"{'a': 0.05, 'e': 0.7636696188423345}",25,0,-78.99228244710083,"{0: 16, 1: 1, 2: 7, 3: 1, 4: 0}",0
387,False,"{'a': 0.05, 'e': 0.7624945258732104}",20,0,-50.30072481015677,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
388,False,"{'a': 0.05, 'e': 0.7613169122617199}",25,0,-97.14665616961693,"{0: 17, 1: 0, 2: 6, 3: 1, 4: 1}",0
389,False,"{'a': 0.05, 'e': 0.7601367819007996}",20,10,-61.17612562570617,"{0: 5, 1: 2, 2: 2, 3: 0, 4: 1}",1
390,False,"{'a': 0.05, 'e': 0.7589541386917058}",25,0,-104.01174357733018,"{0: 15, 1: 2, 2: 7, 3: 0, 4: 1}",0
391,False,"{'a': 0.05, 'e': 0.7577689865440016}",30,0,-69.47530113620924,"{0: 23, 1: 1, 2: 3, 3: 3, 4: 0}",0
392,False,"{'a': 0.05, 'e': 0.7565813293755445}",20,0,-2.8359622092103782,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
393,False,"{'a': 0.05, 'e': 0.7553911711124726}",30,3,-19.925584091544657,"{0: 23, 1: 0, 2: 3, 3: 1, 4: 0}",1
394,False,"{'a': 0.05, 'e': 0.7541985156891924}",30,17,-104.49019901177456,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 2}",1
395,False,"{'a': 0.05, 'e': 0.7530033670483653}",20,4,3.800811601263372,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
396,False,"{'a': 0.05, 'e': 0.751805729140895}",25,12,-80.02874458819389,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 2}",1
397,False,"{'a': 0.05, 'e': 0.7506056059259137}",20,2,-18.331869427235212,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 0}",1
398,False,"{'a': 0.05, 'e': 0.7494030013707701}",25,0,-120.44115080182974,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
399,False,"{'a': 0.05, 'e': 0.748197919451015}",20,0,-54.68172309888472,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
400,False,"{'a': 0.05, 'e': 0.7469903641503894}",25,0,-170.81495328008623,"{0: 15, 1: 2, 2: 4, 3: 1, 4: 3}",0
401,False,"{'a': 0.05, 'e': 0.7457803394608106}",25,0,-90.08383551056633,"{0: 14, 1: 3, 2: 6, 3: 2, 4: 0}",0
402,False,"{'a': 0.05, 'e': 0.744567849382359}",20,8,-30.548195566590152,"{0: 8, 1: 1, 2: 2, 3: 1, 4: 0}",1
403,False,"{'a': 0.05, 'e': 0.7433528979232653}",20,16,4.455748077920056,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
404,False,"{'a': 0.05, 'e': 0.7421354890998966}",20,0,-77.88323988009964,"{0: 15, 1: 0, 2: 2, 3: 2, 4: 1}",0
405,False,"{'a': 0.05, 'e': 0.740915626936744}",30,6,-31.018632982968814,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 1}",1
406,False,"{'a': 0.05, 'e': 0.7396933154664084}",20,0,-99.48994598215307,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
407,False,"{'a': 0.05, 'e': 0.7384685587295879}",25,0,-71.16354016394456,"{0: 20, 1: 1, 2: 1, 3: 2, 4: 1}",0
408,False,"{'a': 0.05, 'e': 0.737241360775064}",25,0,-122.74216600461517,"{0: 18, 1: 1, 2: 2, 3: 2, 4: 2}",0
409,False,"{'a': 0.05, 'e': 0.7360117256596882}",30,0,-99.38833333556508,"{0: 23, 1: 1, 2: 3, 3: 1, 4: 2}",0
410,False,"{'a': 0.05, 'e': 0.7347796574483689}",35,19,-40.20236129069734,"{0: 10, 1: 3, 2: 2, 3: 1, 4: 0}",1
411,False,"{'a': 0.05, 'e': 0.7335451602140579}",30,7,-64.14189507839271,"{0: 12, 1: 5, 2: 6, 3: 0, 4: 0}",1
412,False,"{'a': 0.05, 'e': 0.7323082380377364}",25,0,-64.03912535985522,"{0: 18, 1: 1, 2: 3, 3: 3, 4: 0}",0
413,False,"{'a': 0.05, 'e': 0.7310688950084024}",20,0,-69.90556157048914,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
414,False,"{'a': 0.05, 'e': 0.7298271352230565}",25,4,9.455614776020168,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
415,False,"{'a': 0.05, 'e': 0.7285829627866885}",25,0,-117.13292478394852,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
416,False,"{'a': 0.05, 'e': 0.7273363818122641}",20,9,-12.740943670056371,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
417,False,"{'a': 0.05, 'e': 0.7260873964207109}",25,0,-30.850660535449663,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
418,False,"{'a': 0.05, 'e': 0.7248360107409052}",20,0,-151.355833336366,"{0: 10, 1: 1, 2: 6, 3: 1, 4: 2}",0
419,False,"{'a': 0.05, 'e': 0.723582228909658}",20,3,-42.661050446422365,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 0}",1
420,False,"{'a': 0.05, 'e': 0.7223260550717013}",25,9,-40.4462004153209,"{0: 10, 1: 3, 2: 2, 3: 1, 4: 0}",1
421,False,"{'a': 0.05, 'e': 0.721067493379675}",25,12,-60.243796845279924,"{0: 9, 1: 1, 2: 1, 3: 1, 4: 1}",1
422,False,"{'a': 0.05, 'e': 0.7198065479941125}",25,0,-57.78207431146174,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
423,False,"{'a': 0.05, 'e': 0.7185432230834269}",20,0,-45.01404747886446,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
424,False,"{'a': 0.05, 'e': 0.7172775228238978}",25,3,-37.181436743397974,"{0: 15, 1: 2, 2: 5, 3: 0, 4: 0}",1
425,False,"{'a': 0.05, 'e': 0.7160094513996573}",25,0,-181.34994351372714,"{0: 14, 1: 0, 2: 8, 3: 0, 4: 3}",0
426,False,"{'a': 0.05, 'e': 0.7147390130026757}",25,0,-100.26835474495763,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 2}",0
427,False,"{'a': 0.05, 'e': 0.7134662118327484}",25,5,-43.648412811468944,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",1
428,False,"{'a': 0.05, 'e': 0.7121910520974813}",20,0,-18.371479070694313,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
429,False,"{'a': 0.05, 'e': 0.7109135380122773}",20,9,13.775474787067383,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
430,False,"{'a': 0.05, 'e': 0.7096336738003224}",20,0,-91.20414886318872,"{0: 10, 1: 3, 2: 5, 3: 2, 4: 0}",0
431,False,"{'a': 0.05, 'e': 0.7083514636925714}",25,0,-80.47558149465306,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
432,False,"{'a': 0.05, 'e': 0.7070669119277343}",20,0,-168.87714885763017,"{0: 11, 1: 1, 2: 4, 3: 1, 4: 3}",0
433,False,"{'a': 0.05, 'e': 0.705780022752262}",30,16,-43.510002583591366,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
434,False,"{'a': 0.05, 'e': 0.7044908004203324}",20,0,-68.1351455069078,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
435,False,"{'a': 0.05, 'e': 0.7031992491938364}",25,0,-109.65374797663124,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 2}",0
436,False,"{'a': 0.05, 'e': 0.7019053733423636}",20,8,-17.379433808172813,"{0: 8, 1: 2, 2: 2, 3: 0, 4: 0}",1
437,False,"{'a': 0.05, 'e': 0.7006091771431884}",20,0,-46.5293990472862,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",0
438,False,"{'a': 0.05, 'e': 0.6993106648812557}",25,0,-62.10717895484889,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
439,False,"{'a': 0.05, 'e': 0.6980098408491668}",25,2,-67.25930071823976,"{0: 17, 1: 2, 2: 2, 3: 1, 4: 1}",1
440,False,"{'a': 0.05, 'e': 0.6967067093471654}",20,13,9.857760928494706,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
441,False,"{'a': 0.05, 'e': 0.695401274683123}",20,0,-50.157247554036346,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 0}",0
442,False,"{'a': 0.05, 'e': 0.6940935411725248}",30,0,-20.68992376989788,"{0: 25, 1: 2, 2: 2, 3: 1, 4: 0}",0
443,False,"{'a': 0.05, 'e': 0.6927835131384555}",25,0,-67.58513131706071,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
444,False,"{'a': 0.05, 'e': 0.6914711949115855}",25,4,-19.421120690935947,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 1}",1
445,False,"{'a': 0.05, 'e': 0.6901565908301552}",20,0,-38.25632357664529,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
446,False,"{'a': 0.05, 'e': 0.6888397052399624}",25,12,-4.419649335170643,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
447,False,"{'a': 0.05, 'e': 0.6875205424943465}",20,0,-44.955952247312034,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
448,False,"{'a': 0.05, 'e': 0.6861991069541749}",25,0,-150.97279446546403,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 2}",0
449,False,"{'a': 0.05, 'e': 0.6848754029878282}",25,0,-56.09413842591984,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
450,False,"{'a': 0.05, 'e': 0.6835494349711865}",25,0,-46.60087543460119,"{0: 18, 1: 0, 2: 7, 3: 0, 4: 0}",0
451,False,"{'a': 0.05, 'e': 0.6822212072876136}",20,0,-69.043899133574,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
452,False,"{'a': 0.05, 'e': 0.6808907243279436}",20,0,-53.82891771941763,"{0: 13, 1: 0, 2: 7, 3: 0, 4: 0}",0
453,False,"{'a': 0.05, 'e': 0.6795579904904662}",25,0,-35.05368459135536,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
454,False,"{'a': 0.05, 'e': 0.6782230101809118}",30,0,-84.41698697382358,"{0: 23, 1: 0, 2: 5, 3: 1, 4: 1}",0
455,False,"{'a': 0.05, 'e': 0.6768857878124372}",20,2,-72.27139086624238,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 1}",1
456,False,"{'a': 0.05, 'e': 0.6755463278056112}",20,0,1.6354104474193782,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
457,False,"{'a': 0.05, 'e': 0.6742046345883993}",20,0,-76.7798397685251,"{0: 14, 1: 1, 2: 1, 3: 4, 4: 0}",0
458,False,"{'a': 0.05, 'e': 0.6728607125961499}",25,9,-58.59190950324043,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 2}",1
459,False,"{'a': 0.05, 'e': 0.671514566271579}",20,12,-4.556627948709737,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
460,False,"{'a': 0.05, 'e': 0.6701662000647561}",20,11,-47.56878743354862,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 1}",1
461,False,"{'a': 0.05, 'e': 0.6688156184330887}",20,0,-72.12322423328415,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
462,False,"{'a': 0.05, 'e': 0.6674628258413081}",20,3,-49.83835797437987,"{0: 12, 1: 0, 2: 3, 3: 2, 4: 0}",1
463,False,"{'a': 0.05, 'e': 0.6661078267614551}",25,2,-85.84750508257112,"{0: 16, 1: 1, 2: 4, 3: 1, 4: 1}",1
464,False,"{'a': 0.05, 'e': 0.6647506256728639}",30,0,-105.90286504153296,"{0: 22, 1: 1, 2: 5, 3: 0, 4: 2}",0
465,False,"{'a': 0.05, 'e': 0.6633912270621486}",25,0,-111.93558054991996,"{0: 16, 1: 1, 2: 5, 3: 2, 4: 1}",0
466,False,"{'a': 0.05, 'e': 0.6620296354231876}",20,0,-111.42678178950489,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
467,False,"{'a': 0.05, 'e': 0.6606658552571092}",30,0,-215.05282163485737,"{0: 12, 1: 5, 2: 9, 3: 2, 4: 2}",0
468,False,"{'a': 0.05, 'e': 0.6592998910722762}",20,0,-40.67241091841866,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
469,False,"{'a': 0.05, 'e': 0.6579317473842715}",25,0,-86.91661846723305,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
470,False,"{'a': 0.05, 'e': 0.656561428715883}",20,0,-11.144963579897642,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
471,False,"{'a': 0.05, 'e': 0.6551889395970881}",25,11,-12.812549426454602,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
472,False,"{'a': 0.05, 'e': 0.6538142845650402}",20,2,-127.56290354744216,"{0: 10, 1: 1, 2: 4, 3: 1, 4: 2}",1
473,False,"{'a': 0.05, 'e': 0.6524374681640519}",30,6,-55.523142777450715,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 1}",1
474,False,"{'a': 0.05, 'e': 0.6510584949455811}",25,20,10.464932979270564,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
475,False,"{'a': 0.05, 'e': 0.6496773694682159}",20,0,-3.238149556548267,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
476,False,"{'a': 0.05, 'e': 0.6482940962976589}",20,0,-104.33280454104272,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
477,False,"{'a': 0.05, 'e': 0.6469086800067129}",25,17,15.377371609008328,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
478,False,"{'a': 0.05, 'e': 0.6455211251752649}",30,17,-10.910566070878954,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
479,False,"{'a': 0.05, 'e': 0.6441314363902723}",25,0,-110.9784115795083,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
480,False,"{'a': 0.05, 'e': 0.6427396182457458}",25,5,-12.804540307125023,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",1
481,False,"{'a': 0.05, 'e': 0.641345675342736}",20,10,-22.44717387217956,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
482,False,"{'a': 0.05, 'e': 0.6399496122893175}",30,0,-9.697077855214946,"{0: 25, 1: 1, 2: 4, 3: 0, 4: 0}",0
483,False,"{'a': 0.05, 'e': 0.6385514337005732}",30,0,-112.33175393367203,"{0: 19, 1: 2, 2: 7, 3: 1, 4: 1}",0
484,False,"{'a': 0.05, 'e': 0.6371511441985802}",25,0,-45.919577804338374,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
485,False,"{'a': 0.05, 'e': 0.6357487484123931}",25,3,-12.689724507748284,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 0}",1
486,False,"{'a': 0.05, 'e': 0.63434425097803}",30,13,-34.19357807897739,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
487,False,"{'a': 0.05, 'e': 0.6329376565384562}",25,7,-50.597664610296526,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 1}",1
488,False,"{'a': 0.05, 'e': 0.6315289697435694}",25,3,-83.79271828349069,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 2}",1
489,False,"{'a': 0.05, 'e': 0.6301181952501843}",25,0,-138.19604007395688,"{0: 17, 1: 0, 2: 4, 3: 2, 4: 2}",0
490,False,"{'a': 0.05, 'e': 0.6287053377220168}",20,0,-50.82223632033472,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
491,False,"{'a': 0.05, 'e': 0.627290401829669}",20,0,7.34166924344375,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
492,False,"{'a': 0.05, 'e': 0.6258733922506137}",20,0,-22.581877970658944,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
493,False,"{'a': 0.05, 'e': 0.6244543136691787}",30,12,-18.291955232579284,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 0}",1
494,False,"{'a': 0.05, 'e': 0.6230331707765318}",20,0,-59.325947500188,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
495,False,"{'a': 0.05, 'e': 0.6216099682706644}",25,0,-37.382753481619616,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
496,False,"{'a': 0.05, 'e': 0.6201847108563773}",20,10,-48.52015309888644,"{0: 7, 1: 0, 2: 0, 3: 3, 4: 0}",1
497,False,"{'a': 0.05, 'e': 0.6187574032452635}",25,8,-16.24042426087521,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
498,False,"{'a': 0.05, 'e': 0.6173280501556945}",20,0,-9.584573601968891,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
499,False,"{'a': 0.05, 'e': 0.6158966563128027}",20,9,-34.72616052164507,"{0: 7, 1: 1, 2: 2, 3: 1, 4: 0}",1
500,False,"{'a': 0.05, 'e': 0.6144632264484674}",20,0,-19.569308425035825,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
501,False,"{'a': 0.05, 'e': 0.6130277653012985}",20,4,-20.333722374693046,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
502,False,"{'a': 0.05, 'e': 0.6115902776166208}",35,0,-122.93506529633926,"{0: 28, 1: 0, 2: 4, 3: 0, 4: 3}",0
503,False,"{'a': 0.05, 'e': 0.6101507681464583}",25,0,2.4964137164836346,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
504,False,"{'a': 0.05, 'e': 0.6087092416495188}",25,0,-82.8845092023733,"{0: 20, 1: 2, 2: 0, 3: 1, 4: 2}",0
505,False,"{'a': 0.05, 'e': 0.6072657028911778}",25,0,-83.23925528795917,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
506,False,"{'a': 0.05, 'e': 0.6058201566434628}",20,0,-59.302036481813246,"{0: 14, 1: 0, 2: 4, 3: 2, 4: 0}",0
507,False,"{'a': 0.05, 'e': 0.604372607685038}",20,0,-81.16287690545528,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
508,False,"{'a': 0.05, 'e': 0.6029230608011877}",30,0,-38.3449032896511,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 1}",0
509,False,"{'a': 0.05, 'e': 0.6014715207838013}",35,20,-7.004145989620957,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
510,False,"{'a': 0.05, 'e': 0.6000179924313566}",30,23,11.765963240684291,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
511,False,"{'a': 0.05, 'e': 0.5985624805489049}",30,19,-49.02970327911808,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 1}",1
512,False,"{'a': 0.05, 'e': 0.5971049899480543}",25,0,-92.9971081917297,"{0: 18, 1: 1, 2: 3, 3: 2, 4: 1}",0
513,False,"{'a': 0.05, 'e': 0.5956455254469543}",20,8,24.159349063763365,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
514,False,"{'a': 0.05, 'e': 0.5941840918702795}",25,0,-160.18133519728278,"{0: 14, 1: 4, 2: 4, 3: 0, 4: 3}",0
515,False,"{'a': 0.05, 'e': 0.5927206940492141}",20,3,-26.383908164762126,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 0}",1
516,False,"{'a': 0.05, 'e': 0.5912553368214354}",20,0,-78.77034009663774,"{0: 12, 1: 0, 2: 6, 3: 2, 4: 0}",0
517,False,"{'a': 0.05, 'e': 0.5897880250310983}",20,0,-123.3846482325932,"{0: 10, 1: 1, 2: 7, 3: 1, 4: 1}",0
518,False,"{'a': 0.05, 'e': 0.5883187635288187}",20,12,-45.90005750254597,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 1}",1
519,False,"{'a': 0.05, 'e': 0.5868475571716584}",20,4,-15.311654304831332,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 0}",1
520,False,"{'a': 0.05, 'e': 0.5853744108231079}",35,0,-188.69739114920648,"{0: 26, 1: 1, 2: 2, 3: 2, 4: 4}",1
521,False,"{'a': 0.05, 'e': 0.5838993293530712}",20,0,-41.961289776714096,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
522,False,"{'a': 0.05, 'e': 0.5824223176378495}",25,0,-75.88355884057053,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
523,False,"{'a': 0.05, 'e': 0.5809433805601246}",25,0,-24.21044130142351,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
524,False,"{'a': 0.05, 'e': 0.5794625230089434}",30,17,2.2994025856023814,"{0: 10, 1: 3, 2: 0, 3: 0, 4: 0}",1
525,False,"{'a': 0.05, 'e': 0.5779797498797016}",20,0,-98.86631977204154,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",1
526,False,"{'a': 0.05, 'e': 0.5764950660741269}",25,18,6.947137995399093,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
527,False,"{'a': 0.05, 'e': 0.5750084765002639}",20,0,-60.47430514303833,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
528,False,"{'a': 0.05, 'e': 0.5735199860724567}",25,5,20.13342979612781,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
529,False,"{'a': 0.05, 'e': 0.5720295997113335}",20,0,-30.324115867383235,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
530,False,"{'a': 0.05, 'e': 0.5705373223437901}",25,19,10.66594600488348,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
531,False,"{'a': 0.05, 'e': 0.5690431589029733}",20,13,12.360585288307762,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
532,False,"{'a': 0.05, 'e': 0.5675471143282652}",20,0,-56.30382183325238,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
533,False,"{'a': 0.05, 'e': 0.5660491935652663}",30,9,-17.023479727274754,"{0: 16, 1: 3, 2: 2, 3: 0, 4: 0}",1
534,False,"{'a': 0.05, 'e': 0.5645494015657793}",25,8,-75.24521317976914,"{0: 12, 1: 1, 2: 1, 3: 2, 4: 1}",1
535,False,"{'a': 0.05, 'e': 0.5630477432877931}",25,14,4.140280663504903,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
536,False,"{'a': 0.05, 'e': 0.5615442236954657}",20,2,-30.28826053348868,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 0}",1
537,False,"{'a': 0.05, 'e': 0.5600388477591086}",20,0,-24.178258839100714,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
538,False,"{'a': 0.05, 'e': 0.5585316204551697}",20,13,2.2632933285195787,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
